Comments,location_bool
Agak agak kalo aku mengadu jln rosak jkr layan tk?,FALSE
klau mcm ni hari2 kena ada menteri jatuh jatuh langgar lobang bru nk repair atau tampal,FALSE
"Harap boleh pusing KB... Tengok sendiri jalan, yb sini itu Biasalah sebab musim hujan jalan Cepat rosak.... Harap2 KJ tak jatuh jika pusing2 jln KB",TRUE
Klu jalan raya elok xjalan ekonomi ...Kata Pakar Ekonomi..🤣,FALSE
Bila rakyat biasa yg xcident tk ambk tindakan pon even ramai yg wt report?,FALSE
Harap menteri ride basikal area meru ke puncak alam...klu nk tau jln ye mcm mne..,FALSE
YB lando gak terbaek heheeheehe....HIDUP CIP,FALSE
"Jalan tu x Salah,yg Salah knp JKR tu wujud..",FALSE
Memang jalan jalan di kuala langar memang hancor,TRUE
"Double standard "" kalau rakyat marhaen korang pekak kan telinga , pejam kan mata "" kena kat menteri cepat je buat kerja keluar kat surat khabar & berita bagai",FALSE
yg byk pantau jalan brlobang ni cip lando je,FALSE
Minta JKR buang pekerja yg malas tu.sbb xda pemantauwan.,FALSE
Haha rakyat biasa msk lubang jatuh...ada ka jkr nk minta maaf...mati masuk dlm tanah jua......manusia mana ada hebat semana pun....,FALSE
jkr bodo.... ad level2 kyangan plkk.,FALSE
Smua poyo ja.mntri jth ambl tndakn sgera.rkyat jth hram nk ambk kisah.x yh bodek lh,FALSE
Harap lepasni ramai lg yb2 jatuh langgau lubang,TRUE
Kena tang YB baru hangpa nk mintak maaf. Kena tang Rakyat buat bodo je. Double standard betul!,FALSE
Kalau kena kat rakyat ada ke tak JKR minta maaf?,FALSE
Malaysia masih amalkan sistem KASTA?,TRUE
jkr.... nama sebenar ny. jgn. kerja. rajin. tu namanya.,FALSE
Semoga YB2 ramai yg terlanggar lubang esok....agar jalan2 seluruh Malaysia CANTIK!!!!,TRUE
"kalau nitizen mati sbb lubang jalanraya, ade tak jkr nk mohon maaf,atau turapkan balik secepat mungkin.... nyawa mntri tu lbih brharga dari rakyat.negara ni trlalu ramai penjilat,sbb tu serba serbi kita dibawah.",FALSE
"Ber tegur tegur sapa lah... Hehehe Kita tak sentiasa betul3...  Dulu Tun M tegur Tunku Abdul Rahman  Zaman Tun M  Orang Muda masa tu tegur Tun  Zaman sekarang pun sama.  Yang Muda ada Ego Muda. (Darah Muda)  Yang Tua ada Ego Tua (Warga Emas nya).  Allah Maha Mengulangi.  Hari ini d dunia, kita tergamak cangkuk orang d jalanan sana sini..  Hati2 lah sama, D Akhirat ketika meniti titian sirat, orang2 pernah kita aniaya, zalimi, sakiti, fitnahi, kecami, bababi kan pasti mencangkuk kita...   If dia lepaskan, maafkan sekalipun d dunia ini (sekadar dia malas nak panjang2 kan)  Dia Nak Allah mudah memaafkan kesalahannya 3:195 di akhirat.  Cangkuk titian sirat kau rasa kau lepas??   Wallahweh.... Imam Syafie pun istigfar setara tu...   Emmm mungkinlah... Kau Kabel BESAR.",FALSE
Pdan muke jkr hahaha kena komen sinis tk sedor lgi tk tau la,FALSE
klau aku jd KJ aku tk layan permohonan maaf JKR Hulu Langat ni. ini semua poyo jer lbh. aku cadang buang jer pengarah dan tiimbalan pengarah nya. mkn gaji buto jer. tk tgk ke anak buah buat kerja ke tak?,TRUE
"jkr pantau jalan raya naik toyota 4x4, macam mana nk rasa jalan raya berlobang",FALSE
kalau menteri yg kena....wow laju tindakan....,FALSE
Apala nk diharapkn dgn JKR dh nama pun Jalan Kerap Rosak atau Jangan Kerja Rajin,TRUE
Tolongn lah menteri2 di malaysia yg lain jatuh mcm YB Khairy.. Mungkin itu boleh mencepatkan kerja maintenance dan jalan kita wonderful,FALSE
Aku kdg2 pelik.dorang bukan buta.celik.bukan pekak tuli.nampak je.da nampak do somethingla.bukan buat dang bai.nampak buat.ni da kena kat batang hidung sendiri.1jela aku nk cakap Padan muke. #buat kerja biar iklas.baru berkat tu je.,FALSE
kpla pantas klau kna vvip cpt je ad mohon mf klau ad rkyat marhaen mati??krik krik krik..akhirat ad mampos la ko nanti,FALSE
"Walla weiii.    Kalau pak menteri jatuh segera minta maaf yek.    Kalau marhain jatuh,  ada sampai meninggal weiii,  jangan kata minta maaf.  Nak baiki jalan pun tunggu tumbuh tanduk",FALSE
"Ajak semua menteri kayuh  basikal d jalan2 raya yg berlubnag.Kalu  semua  jatuh lubang  dan cedera parah,  baru Cepat  JKR  repair jalan yg berlubang.",FALSE
"post dlm media sosial baru bertindak... kalau kena kat org awam, tak post/viral entah sampai bila la tak di baiki...",FALSE
Ngn menteri laju je mtk maaf...jgn rakyat biasa pundek ...jalan pontian rosak teruk,FALSE
"YB KJ sepatutnya menyarankan semua ahli Parlimen, Senator Dewan Negara, YDP Dewan Rakyat atau Dewan Negara utk sama2 join group basikal beliau dan buat pecahan group ikut route, dari Perlis sampailah ker Sabah. Ini akan mewujudkan aktiviti sihat di kalangan pemimpin Negara. Baru JKR ada akal nak tampal semua lobang pori2 yg ada di jalan Malaysia.",TRUE
Kena kat menteri laju je mohon maaf... Yg beratus org rakyat marhaen kena tu ko diam bisu buat pekak... Pakiu la,TRUE
Kalau yb 2 orang orang besar. Baru ada Masuk berita heboh satu negara .kalau rakyat yang Kena mcm Tak kisah ja..rakyat Tak bayar cukai kah.,FALSE
Disabah byk jln berlubang.. Kmi x mnta maaf drpd jkr.. Tp kmi nk baiki jln tersebut.. Malah byk lg jln yg x ada dipdlmn sabah,TRUE
Saya harap yb kj join berbasikal di jalanraya di swk ni 😌,TRUE
JKR Double standard !!!!,FALSE
"Rakyat sudah kena yang sama berpuluh tahun, JKR langsung tak kisah.  Satu KJ kena, JKR keluar mohon maaf.  Ya. nilah contonnya HAMBA ABDI. ",FALSE
Pasni pakat jemput YB Menteri berbasikal di kawasan anda ya..jika untung buleh tar baru 👍,FALSE
Harap ada ramai lagi menteri berbasikal.,FALSE
menteri yg kena gelupor mintak maap...org biasa mati kau buat bodoh.dasar keje pakai kabel jilat montot,FALSE
Kalau rakyat marhaen menjerit bagitau jalan berlubang ko buat tak tau. Menteri kena pandai pula ko minta maaf. Inilah standard kerja agensi kerajaan.,FALSE
"Semoga byk yb yg tergolek di setiap inci di jalanraya klang. Biar repair semua. JKR tak reti buat keje, dia reti buat sawah je.",TRUE
Baca komen2. Maka ramai lah yg mendoakan menteri jatuh supaya tindakan cepat di ambil . 😂,FALSE
KJ saja JKR nampak yg lain tu allien kah😂😂😂,FALSE
Nak buat kerja pun kna ada laporan org awam juga ko.,FALSE
Di mohon semua menteri main basikal di Kuala langat Dan jadikan Kuala langat laluan utama menteri2 sekalian...,TRUE
Nyawa org awam murah ke ko org tk layak lah bahalol lebih baik tukar jabatan ini pantau lah bukan satu negeri je seluruh Malaysialah😡,TRUE
dato je minta maaf..rakyat biasa buat bodoh..amalan double standard teruskan,FALSE
Satu je... baru nampak JKR mintak Maaf bab jln berlubang ,FALSE
"Wow..bila vip kena,cepat jkr minta maaf...klau rakyat marhaen yg kena...wat bodo jee..ni le dunia...",FALSE
Mohon YB KJ kayuh satu Malaysia..barulah JKR buat kerja repair jalan. Follow Khairil Zaibuddin yg sedang tour satu Semenanjang Malaysia,TRUE
Byk sangat yg bekerja macam PAHAT DENGAN PENUKUL minta diketuk selalu,FALSE
JKR kena ambik tindakan segera tu..keselamatan menteri kena jaga.. rakyat marhaen lantak depa la..huhu,FALSE
Kenapa JKR tak.minta maaf kat ramai lagi orang biasa Yang maut kerana langgar lubang....,FALSE
Semua MP dan YB dan ketua jabatan digantikan dgn basikal bukan bagi kereta... Tetapkan satu hari dlm seminggu utk mereka buat rondaan berbasikal... Baru berkhidmat utk rakyat,FALSE
Harap staff JKR Pakat² mati je la.... Mudah sikit.... YB jatuh kau buat statement minta maaf Rakyat biasa ni kau herdik lg ada la....  JKR antara jabatan Paling sial....,FALSE
KENA PADA MENTERI CEPAT JER MINTA MAAF  PADA RAKYAT BUAT BODOH JER  RAKYAT BUAT REPOT JLN ROSAK BRLUBANG .SEPI JE KORANG BIKIN  HAREYYYYY BETULLLLL,TRUE
"Lahanat JKR,menteri jatuh lebam terus buat kerja.",TRUE
Jalan Rosak di jalan kusta sungai buloh:  Simpang tiga ada traffic light..tolongla baiki jalan tersebut,TRUE
Mohon Kepada Pegawai2 JKR beli ikan laga sorang sekor  & lepaskan dalam setiap jalan yang berlubang. This is PAKOFF!!!,FALSE
Bila rakyat biasa yg terjatuh buat dek je..bila menteri jatuh baru menggelabah nak betulkan😂,FALSE
"Rakyat marhaen sampai ada yang meninggal pasal isu sama, takde pulak mintak2 maaf ni! Dasar penjilat menteri!",FALSE
"Buto, kalau menteri laju je mohon maaf bagai. Ni rakyat marhaen yg mati langgar lubang Hari2 ni takde nak amek kisah ke? Lancau politik, butoh",FALSE
Dijemput YB berbasikal di Jalan Utama Bukit Mendi - Felda Chemomoi (1528). Semoga berbahagia,TRUE
"yb jatuh baru menyesal.. kami rakyat biasa yg jatuh.. ""Tak apa""",FALSE
KLu rakyat biasa blh lak dia buat bodoh x minta maaf. Org besar kene baru minta maaf 🤦🏻‍♂️,FALSE
Double standard je,FALSE
JKR....kuala lumpur.....atau kawasan ampang keramat setiawangsa......lagi hampehhhhh....makan gaji buta #JKRbuta,TRUE
Perkara bodoh dan double standard yg JKR buat... Dgn menteri ko mohon maaf tp jika berlaku pada rakyat ko buat x tahu je...,FALSE
Elok sgt la makan maki brotherhood,FALSE
Nmpk sgt kt Malaysia ni double standard.. Sport rim dh byk rosak bengkok.. Ada yg mati psl lubang kt jalan.. Tapi apa jkr.. Kerajaan buat?? Buat bodo je.. Mmg mcm Haram..,FALSE
"Ooo.. Menteri cedera langgar lubang, dia mohon maaf.  Rakyat mati langgar lubang, korang masih lagi dok korek lubang hidung!?  🙄",FALSE
"Kalau YB cedera sikit, cepat cepat mohon maaf.. kalau rakyat, diam je.. rasa YB patut rasa dulu sebelum rakyat.. #jangandoublestandard #jagarakyatbukanjagayb",FALSE
"Kemain JKR minta maaf bila menteri jatuh and calar sikit. Yang rakyat marhaen, kena gilis lori, putus tangan kepala ni ada komer minta maaf? puih.",FALSE
"Kesimpulannya, semoga lebih ramai menteri2 berbasikal seluruh malaysia. Road tour. 😆",FALSE
Doakan semoga lebih ramai lagi menteri tersungkur langgar lubang supaya kualiti jalanraya di malaysia dpt diatasi dgn segera..,FALSE
"Amboi..kau(JKR),kalau YB yg langgar lobang,korang siap minta maaf ye,tapi kalau rakyat biasa,butakan mata,pekakkan telinga,",FALSE
"Ble YB y jd mangsa, bru terhegeh2 msg2... Klu rakyat jelata y jd mangsa, selagi xviral, melantak kome la..",FALSE
Org besar jatuh minta maaf. Org biasa2 mati pun x pa.,FALSE
Kalau tak ada rakyat yg sokong mereka jadi yb sampai mati pun tak dapat jadi yb.,FALSE
"Kalau menteri pun guna saluran media sosial, kita apatah lagi.",FALSE
Binawe.... punya JKR.... minta maaf dekat menteri aje....dengan rakyat disalahkan.... puuuuiiiihhhh.....,FALSE
"Ya Allah, Timpakanlah kemalangan kepada setiap Menteri, YAB, MB, YB dan Duta² di setiap jalan yang berlubang agar dgn asbab tersebut, jalan² tersebut dibaiki dengan baik dan sempurna.. Sesungguhnya jika kami rakyat jelata mati 10 kali pada jalan² tersebut pun, tetap jalan itu tidak dibaiki apatah lagi di perbaharui..  Jom amin doa dan copy paste doa ni",TRUE
"Kalau org awam kena.tak minta maaf pun.buat bodoh aje.buat report pun tak layan.bila kena menteri,sampai minta maaf.🤣🤣🤣🤣",FALSE
Please YB KJ berbasikal di area Sandakan-Telupid... Barulah ucapan minta maaf tak pandai habis sampai kiamat.,TRUE
Wohoo kalau YB eksiden cepat hangpa mintak maaf...ni yang orang awam bersepah mati selama ni hangpa buat apa? Belek teloq cari tungau?,FALSE
Jalanraya untuk menteri.... katanya...,FALSE
Harap semua menteri kene main basikal lepas ni!!...,FALSE
Double standard at its best...,FALSE
"Kalau rakyat biasa, JKR tutup mata je.",FALSE
JKR xde skuad pemantau ke sampaikan nk harapkan aduan rakyat baru nk jalan keje? semua benda nk disuap baik tutup je JKR nie xpun swastakan je.,FALSE
selama 22 bulan PH memerintah.. apa yang diorang buat? jalan berlubang sana sini.. hingga Menteri KJ terluka.  makan gaji butakah wahai PH DAP?  tunggu la.. jawap lah kat sana..  tuan2.. harap bersabar.. MCA sedang mengedarkan tiket2 percuma menunaikan umrah sempena kemenangannya di Tanjung Piai hasil sokongan orang2 melayu islam.  tanpa MCA siapa lah anda.  kelewatan pengedaran tiket berpunca dari jalan2 yang berlubang hasil dari menteri2 PH DAP yang makan gaji buta. ,TRUE
"Mula2 owooo KJ jatuh basikal tapi start JKR mtk maaf maka mulut aku pun berbunyi - elehhh drama rupanya, tak abeh2 kincin rakyat.",FALSE
"Bagus YB KJ jatuh , kalau x , lubang tu tetap xbertampal, tq",FALSE
saman jer byk sgt kroni n Sop.,FALSE
"Rakyat dah biasa jatuh bangun sendiri, teruskan cari rezeki. KJ baru sekali jatuh, berdesup JKR mohon maaf. Shame on u ministerrrrrrr😏",FALSE
Kalo di sabah.. Nenek moyang lubang pun tak terkira.. Belum lagi cucu2 lobang...😂😂😂😂...,TRUE
Pehh org kenammaan dan yb terkena baru nampak ooo kalau rakyat biasa tak de nyerr nak peduli,FALSE
Harap pihak JKR pn mtk maaf dgn pengguna jln raya lain yg kemalangan akibat jalan rosak.,FALSE
#JKR ni boleh dah masok maharaja lawak mega😂😂😂,FALSE
"JKR Hulu Langat sila tgk Jalan REKO, KAJANG 2",TRUE
Semoga menteri2 jatuh langgar lobang d setiap kawasan..negara akan tambah maju jalan bertambah cantik,FALSE
"Rakyat jatuh.. Siap mati lagi sbb lubang x mintak maap pun. Yb tu kalau rakyat x undi, x jadi yb nye.",FALSE
"moge lebih ramai lagi vvip,vip,yb2,tan2,kilo2,dato2,cucu2,org ketamakkan dan sbgainye berbahasikal.",FALSE
Byk lagi jln rosak pihak berkenaan sila buka mata,FALSE
"Tgh tgu statement, ""JKR Kuala Langat minta maaf kerana meminta maaf kpd KJ yg tidak memerlukan permohonan maaf drpd JKR kuala Langat""....",TRUE
"Sorang mb calar je muka,dah minta maaf.camana rakyat yg patah kaki tangan,Tak nk gijumpa mnta jumpa ke.",FALSE
Wutoh JKR.. kalau org biasa sampai mati.. Senyap je ko ek.. Tp bile  menteri  kene.. Ala luke sikitje pun.. Laju ko mintak ampun...,FALSE
Bila kena menteri cpt jek mintak maaf.. Bila kena rakyat biasa dia wat bodoh je,FALSE
pakyu jkr.. rakyat mati katak sebab jalan raya yg serba serbi melingkop jahanam,TRUE
Wakil2 rakyat kawasan klang tak rasa ke...,TRUE
bukan nk minta tapi elok gk menteri2 yb2 yg kena bru yg berkuasa depa gelabah..ahhaha..,FALSE
"Marilah berbasikal supaya lebih byk jalan berlubang ditemui. :,-)",FALSE
Semoga yb dapat ajukan perkara ini ke parlimen .benda no dah lama jalan belubang lambat diambil tindakan. ,TRUE
"Rakyat ada yg mati pun xde buat apa?yg naik motor isteri jd balu, anak jd yatim, mak pak kehilangan anak. Nak jd menteri atau celebrities baru amik tahu kot",FALSE
Harap ada yb lain jatuh jugak...amiin..baru jalan x berlubang..,FALSE
Siti najwa....depa kata nasib le....takdir,FALSE
#jkr buat kjelah.. Jgn mkn gaji but a jerk,FALSE
Kompom arni tga bersungguh3 tar jalan😹😹😹,FALSE
"Menteri kena cepat je nk bertindak kalau rakyat yg kena pergi mampus la kau, kerajaan kerajaan",FALSE
Dah nak tiba hari raya ke 😂... yg minum air keruh...yg buka paip air tk de..tk nk minta maaf dan perbaiki ke...,FALSE
Double standard! Perangai macam hanat....mampus la korang langgar lobang nanti....,FALSE
JKR  Jangan Kerja Rajin  Patut la berguna sangat jabatan ni,FALSE
JKR nak tunggu VIP kemalangan baru nak amik tindakan kottt... agak agak la......... ,FALSE
Skrg kerajaan majoriti Melayu Islam... Xkan nak aniaya rakyat... Rakyat kena paham... Sape lawan  Ne**** tempat dia... Hahaha,FALSE
Harap2 byk lagi yb yg jatuh basikal.. Hahahaaa,FALSE
"Rombau pun banyak lubang YB,  Cuma YB sajo tak nak naik basikal dari rombau ko gadung...",TRUE
bila yb jatuh mintak maaf bagai 🙄 . orang biasa jatuh takde pulak nk buat surat mcm ni mintak maaf 🤣,FALSE
Klu rakyat biasa yg kena jangan kata nak mohon maaf..segala kos kita kena tanggung sendiri..,FALSE
Menteri kena semua kalut minta maaf...haprak punya orang....gaji dan ot semua kalut minta naik....woiiij CEUPAC malu la ckit,FALSE
Kalau org biasa kemalangan xda lah jkr nak minta maaf bagai,FALSE
Semoga lebih ramai lagi YB tergolek baru jalan di Malaysia cantik. Terutama di sabah,TRUE
Ni yb yg kena kalo org ramai kena xde pon permohonan maaf atau pampasan yg dpt.. buat xth je.. tggu lah yb lando yg buat keje...,FALSE
Min JKR kuala langat ni mesti cai umnuuu 😂😂😂😂,TRUE
Pengarah2 JKR nie elok RESIGN je la...Keje hanya menyusahkan rakyat.bukan keje utk menyenangkan rakyat..KEJE HANYA MEMBONCITKAN perut je!!!! HOI JKR!!!!!!!!!,FALSE
karut lah pbt2 dlm uruskn jalan rosak.. palatao suma ni.. dh mati baru thegeh2. 😌😏,FALSE
"JKR Kuantan, sila lawati jalan dari trafik light  jalan Gambang ( depan Masjid ) hingga trafik light Bukit Rangin. Macam tk percaya,  jalan utama tapi cantik lagi jalan kg.",TRUE
"Mohon lebih ramai menteri tergolek supaya JKR boleh mohon maaf dan ambil tindakan segera. Sebab selalunya kalau rakyat yang komplen, krik krik je.. ",FALSE
JKR - Jabatan Kerja Relax,TRUE
Bila menteri atau yb yang kena cepat minta maaf.. Nii bila rakyat.. Yang kena tak pernah nak. Minta maaf.,FALSE
"Muzaker punya jkr.. kalo yb, org kenamaan yg kena, cepat je ko bertindak..",FALSE
Ini satu perkembangan yg positip. Kita perlu lebih ramai menteri2 untuk aktif dalam aktiviti berbasikal ini...,FALSE
Jalan dibawah seliaan kerajaan persekutuan @ negeri ..  Sebab kontraktor yang dilantik untuk menyelenggara kedua laluan tersebut adalah kontraktor berbeza..,FALSE
Assalam  yg telah arwah disebabkan sedemikian tiada pula mohon maaf.  Sedih,FALSE
Kalau menteri yg jatuh minta maaf tapi kalau org biasa yg mati buat bodoh je,FALSE
"Check la jln 1 malaysia, byk yg berlubang, award kontrak maintain jln, tp jln teruk jgk",FALSE
yg kat klang aritu mintak maaf tak,TRUE
"Rakyat buat aduan,buat² lupa.. ini yb buat aduan barulah minta maaf",FALSE
Menteri tolong kayuh kwsn saya kut2 jkr boleh turap balik jalan,FALSE
Diorg nk minta maaf ja bukan diorg nk buat keja pn.. harap yb paham la..,FALSE
Kena kat menteri baru menggelabah. Yg rakyat ni dah bertahun tempuh jalan berlubang buat x tahu je... ,TRUE
Kena kat Usop Kambing krik krik la... Untung org² situ bakal dapat jalan tar baru... Mohon menteri berbasikal seluruh Selangor dan KL... Lepas ni...,FALSE
Jangan Kerja Rajin Jikalau  Kerje Rajin  Jalan Kurang Rosak Itulah...JKR,FALSE
Nmpknya ramai yg kena minta maaf ni. Pilih bulu,FALSE
TUKAR PEGAWAI2 YG MALAS CURI TULANG .GANYIKAN DGN YG BERKERJA DGN AMANAH.,FALSE
vip eksiden laju bt keje,FALSE
MAKNANYA NYAWA MENTERI LAGI BEHARGA DARIPADA NYAWA RAKYAT...,FALSE
Belum tengok lagi jalan Bintulu ke Miri. Bukan setakat lubang /potholes tapi beralun mcm laut bergelora musim tengkujuh,TRUE
Kalo orang kenamaan terus mohon maaf...kalo raykat macam marheran ni.. berpuluh alasan bagi..,FALSE
"SETAN betul JKR ni, klu rakyat pergi mampus, klu menteri siap minta maaf lagi....",FALSE
Double standard !,FALSE
awat aih KJ sorang ja ka yang bayaq cukai jalan 😷,TRUE
Nampak YB KJ x berhati². Dalam bahasa jawa KJ ni dianggap delenger.,FALSE
"Kat pasir gudang ada yg meninggal masuk lubang, tak ada pun yg minta maaf.........",FALSE
Didoakan semoga ramai lg menteri2 kereta atau motor besar mereka masuk lubang supaya dia org sedar betapa teruknya jalan di Malaysia...,TRUE
Selalu-selalu la jatuh YB  #doublestandard ,FALSE
Yg bayar cukai selama ni  Apa cerita,FALSE
bila rakyat yg kena buat x taw je...jenis pengampu  org kaya,FALSE
Hmm menteri mana nk cycling kat area rumah Saya .🥺👀,FALSE
"Kes brader motor ni tercampak sebab lubang dalam macam perigi tak sedarkan diri, takda sape ke nak mohon maaf?  https://fb.watch/2Fhyd6FFK8/",FALSE
Pilih kasih cuba rakyat biasa yg kena,FALSE
Mantap sangat KJ! Harap ada lah yg terasa..,FALSE
Klu org biasa yg kena...jkr buat tak tahu je ye... tapi bila org politik...siap buat kenyataan di media sosial...hanat tol,FALSE
Kene ke yb pandai mitok maaf kene ke rakyat senyap jerrr,FALSE
.. janji duit masyuk. rakyat mati xpew.. jgn menteri,FALSE
JKR ada ambik rasuah jugak ke...??? Ini soalan ye,FALSE
Puihhh... Weii jkr kemalangan jln y melibatkn org awam bkn kes terpencil y terkorban pn ad sb langar lobang.. Yb kj jatuh basikal je pn melompat ko mntak maaf..kite org rakyat mlysia bayar cukai jalan thu x?,FALSE
Aku harap ada menteri ulama jatuh lubang tengah jalan baru jkr mengelupok.,TRUE
Aliff Najmi hmmmmmmmmmmmmmmmmmm... baru kno yb sorang...rakyat hk ramai dh kno xser mintak maaf ko,FALSE
Manja betul menantu ayah sorang ni,FALSE
3 kdaan je jln di tar smula klau rosak @ x rosak scra tba2 1) sultan nk llu 2) kwsn ptdbran ngri 3) nk PRU  # ☺️☺️☺️,TRUE
"Pala buto la jkr kuala langat,double standard.puihhh.",TRUE
Bila barau mula nak nmpk jln nk jilat menteri,FALSE
Wutohhhh Pak hang laaaa Khairy... Beli beskal sampai 45 ribu?? Betoii cilakooo... JKR pun sama... Kita kasi fakk wutohhhh ampatt kali 🖕🖕🖕🖕,FALSE
Pantau jalan mcm hampehh.....tampal jln pun lebih kurang...👎,FALSE
Terbukti menteri lg dipelihara.  Rakyat ?,FALSE
mohon yb berbasikal sekitar bandar kb...silap2 tak nmpk rupa yb terus nnti bile berbasikal kt sne,FALSE
Mohon yb kj sertai brotherhood malaysia....siang kerja gomen...mlm kerja amal....,FALSE
"Bila kena dekat menteri laju je minta maaf .. bila kena dekat org awam ,, buat bodoh je .. musibat punya jkr ..",FALSE
"PBT pn sama.. Buat aduan, Tapi haram nk buat, Tambah2 Majlis Perbandaran KLANG!",TRUE
Menteri jatuh basikal :  mintak maaf.. Rakyat jatuh basikal : salahkan aktiviti berbasikal.,FALSE
"Vutoooooooo,lu org nmpk jln rosak buat2 mata buta je...",FALSE
Puiiii.. Cip Lando dah bising tu.. patut kau JKR kena Mintak maaf dgn penduduk Kuala Langat jugak.. memang kaki jilat punya JKR.,TRUE
"Ikut mcm syabas, beli drone utk pemantauan",FALSE
"Takkan minta maaf je, pampasan kenalah bayar...orang biasa tak apa tapi...... .menteri tu!",FALSE
Laju jer sesama darjat....,FALSE
Rakyat doakan semoga menteri2 selalu jalan di tempat jalan berlobang..,FALSE
Banyak jalan lubang tu pergi tgk. Bukan stakat jatuh. Mati pun ada. ,FALSE
Kalau menteri... Kalau orang awam..  Aku mampu gelakk jer 🤣🤣🤣🤣🤣🤣,FALSE
Senyum taukey Basikal🤣,FALSE
Nama pun JKR # JANGAN KERJA RAJIN,FALSE
mentri dpt kmlangan baru mau bertindak cepat.. rakyat mati buat x tau,FALSE
Dah tak dak laporan kata mereka,FALSE
J angan  K esian   R akyat,FALSE
Yb jatuh sikit cepat2 buat ttp rakyat buat tak tahu saja......,FALSE
Berapa ramai dah mati kerana jalan berlubang..ada jkr minta maaf pada diorang..korang jawablah kat akhirat,FALSE
Rakyat Biasa: Report - Semakan Report - Masih dalam semakan - Bukan dalam jagaan.  Menteri: Mintak maaf - turap 10km terus walaupun lubang 100meter.,FALSE
Jalan lain kat Malaysia ni xnk pantau ke. Jap tgk senarai,TRUE
Konsesi cuti ke,FALSE
"Ni tampal ni mesti full spec, selalu main taram asal boleh je repair...",FALSE
"YB masuk lubang, mohon maaf... Cuba kalau rakyat marhaen? 😒 Bukannya lubang tu tiba2 muncul masa KJ lalu... Bongok...",TRUE
JKR.. Jangan kerja rajin Jikalau kerja rajin Jalan kerap rosak..,FALSE
Lahabau kalau ngan menteri cepat2 minta maaf tp kalau rakyat biasa yg kena buat tak tahu aje.,FALSE
Xpayah rondaan.. Aduan yg di Terima tu harap dpat di selesai kan..,FALSE
kalau menteri cedera cepat aje mintak maaf... Kalau rakyat tunggu dah mati dulu mintak maaf pun x ada,FALSE
"Malaysia ni,semua tempat double standard..phuii",TRUE
Biar yb2 langgar lubang dan mati cepat2 jkr buat jalan tu dengan cepat dan baik,FALSE
Kalu kj gi rawang xdan naik basikal...pun dah jatuh...patah kaki banyak lubang atas jln raya,TRUE
"Rakyat biasa mati, haram jadah ko nak mintak maaf dgn keluarga simati😤😤😤😤",FALSE
Dan tengok2 juga jln raya di sabah.. 😂😂😂,TRUE
Habislah bos JKR Kuala Langat kena bantai dgn bos JKR HQ.. Hahahahahaha Takziah,TRUE
Brumenteri tau cmna jkr bt keja..anak,FALSE
JKR dok sja kot..,FALSE
lepas ni mesti YB dapat banyak jemputan cycling.,FALSE
Klu rakyat jatuh atau hilang nyawa u org buat dek je Puiiiiiiiiiiiiiiiiii,FALSE
bila yb kena jela mintak maaf cbe rakyat marhaen kena smpai mati pon ade buat bodoh je..,FALSE
"Kalau Menteri Menggelupur minta maaf, phuihssss!",FALSE
Mohon yb kj bwk moto kat laluan motosikal federal highway plak..expecialy lepas hujan,FALSE
Kalau bukan menteri ada tindakan segera ?,FALSE
"Pantau jln? 🤔 😅 Double lane, tapi yg diturap, hanya satu lane. Berzaman2 dah. SPRM perlu chk🤔",FALSE
JKR shah alam buat rondaan bermotor.. cek jalannnn2 byk lubang.  JGN NAIK KERETA XJUMPA LUBANG,TRUE
Klo org biasa ...buat derkkk je ,FALSE
"jalan tak salah, yang salah orang yang langgar lubang..  don't be pembaris",FALSE
Bila rakyat biasa kena dikatakan merempit..betul punya cilaka la.,FALSE
Terima la hakikat ini adalah jalanraya malaysia,TRUE
Kes2 rakyat biase xnk lak ko mntak maaf smp meninggal...this is kepala bana,FALSE
Ala rakyat pun ada mati kerana jalan berlubang ,TRUE
Jkr Kuala Langat 😴😆,TRUE
Nak cepat baiki jalan berlubang...tunggu YB2 ni langgar.....berdoa la korang sentiasa,FALSE
..Pasir Gudang highway sekali..dh berapa bnyk kes.. sampai maut?...,FALSE
Harap ramai lagi menteri2 yg guna .. ada pangkat baru di layan. Rakyat diutama kn kepala bapak kau,FALSE
Kalau YB2 yang kena... JKR minta maaf.. tapi kalau rakyat yang kena.. JKR buat tidak tahu la pula..,FALSE
YB kami semua naik 🚁. Rakyat saja ikut jalanraya,FALSE
JKR makan tido makan tido,FALSE
Dengan menteri jelah kau mintak maaf. Rakyat biasa mati langgar lubang pun buat dekk je. Huhuhu 😂😂,FALSE
"""akan dapat hasil yang baik jika kerja dilakukan dengan baik"" - pak mat..  Fikir2 kan lah",FALSE
kalau rakyat biasa anggap mcm sampah aje pirahhh,FALSE
diaorg ni tggu menteri dan kayangan2 tersembam baru kerja jln terus.. kena kat rakyat bawahan.. kita meeting dulu,FALSE
"Rakyat kena buat tak tau , menteri kena minta maaf ...",FALSE
"kena kat rakyat, saman sebab cuai, kena kat menteri mintak maap.....",FALSE
Kalo org.kg mati katak...,FALSE
Harapan rakyat Lebih ramai menteri jatuh lubang....,FALSE
Minta maaf dgn rakyat sepatutnya.Jln kt malaysia ni banyak lubang.,TRUE
Kena ke menteri terus minta maaf,FALSE
Murah nya nyawa rakyat,FALSE
This is malaysia,TRUE
